density comp1,thermal speed comp1,density comp2,thermal speed comp2,density comp3,thermal speed comp3,pos_x,pos_y,pos_z,r,long,lat,magnetic_latitude,magnetic_colatitude,distance_from_dipole
0.296,54.6,0.0812,191.0,0.103,718.0,-1.836034177754494,-1.4666681219476314,4.863777862745609,5.401710097733333,-141.38130142698395,64.21259930489082,12.588150672762726,77.41184932723728,5.6812093441999
0.418,53.2,0.12,208.0,0.121,857.0,-1.8182947018794497,-1.4743844473106675,4.883517518682546,5.415602318914655,-140.96274857870668,64.38901311999118,12.784805836384496,77.21519416361551,5.69558363366163
0.444,45.1,0.101,177.0,0.101,707.0,-1.7539377014005955,-1.5013324046549485,4.954695955868141,5.466196892242131,-139.4371959479059,65.0158569160784,13.48211878137962,76.51788121862037,5.747870540080556
0.423,45.8,0.0909,177.0,0.111,700.0,-1.7370314176519062,-1.5081429347336293,4.973285295551436,5.47953829153925,-139.03450182381263,65.17717138185762,13.661187988777762,76.33881201122223,5.761642233978959
0.24,49.3,0.0681,181.0,0.0895,705.0,-1.7121163447850356,-1.5179787012200565,5.0006014399069,5.4992378086637395,-138.43949720794146,65.41241333939887,13.922031922534734,76.07796807746527,5.781965397962568
0.263,54.2,0.055,175.0,0.076,728.0,-1.6871389181119911,-1.5276005720104764,5.0278935527127855,5.519032054085719,-137.8410951457511,65.64530536111562,14.179923958950795,75.8200760410492,5.802372556365499
0.605,43.6,0.0477,140.0,0.0684,724.0,-1.6621008352600308,-1.5370082089225354,5.0551617617417675,5.538919918020434,-137.2392578310199,65.87585274897576,14.434871483362702,75.5651285166373,5.822862736272414
1.88,39.4,0.0593,124.0,0.0644,727.0,-1.6380506576005498,-1.5458225294627896,5.081271483566018,5.558065953113686,-136.6592385779563,66.09459879272086,14.676440121652117,75.32355987834788,5.842576172703866
3.35,34.5,0.0906,110.0,0.0739,682.0,-1.586639604861639,-1.5639425246358558,5.136824250846212,5.599134293813787,-135.41275686656962,66.55348041636898,15.18212292718594,74.81787707281406,5.884821831838007
3.49,34.4,0.078,107.0,0.0707,687.0,-1.5613758455048914,-1.5724900969811493,5.163998131052816,5.619385761232884,-134.7968014446284,66.77470262059771,15.425369013478024,74.57463098652198,5.905634575967148
0.0,0.0,0.0,0.0,0.0551,722.0,-1.4598157931853666,-1.6045204578710652,5.272462358886777,5.701263664806086,-132.2963763296331,67.63646532906255,16.369380208693435,73.63061979130657,5.9896596084197755
0.0,0.0,0.0,0.0,0.0465,752.0,-1.3749646187012319,-1.6284729324556724,5.36221043783597,5.770247184831689,-130.17532523148296,68.3238013862025,17.117982811608346,72.88201718839166,6.060310501786728
0.0,0.0,0.0,0.0,0.0455,730.0,-1.3318563090366464,-1.6396809896709472,5.407531425192093,5.805496627356616,-129.08576504046468,68.66202658089338,17.484835213549797,72.5151647864502,6.09636560264339
0.0,0.0,0.0,0.0,0.0454,737.0,-1.3061469743943708,-1.646060698487596,5.43447800426405,5.8265844987140465,-128.4319534279777,68.86030244543167,17.699403223134382,72.30059677686562,6.117921201867693
0.0,0.0,0.0,0.0,0.0409,700.0,-1.1771002332200682,-1.6746899110688296,5.568886928204078,5.933182356577683,-125.10248354652136,69.81781344662852,18.730172476225125,71.26982752377488,6.226729989248385
0.0,0.0,0.0,0.0,0.0333,779.0,-1.0993341841540738,-1.689247330515495,5.649275519210175,5.998033518083307,-123.05541172539036,70.36538340238934,19.31530178097056,70.68469821902944,6.2928096611780315
0.0,0.0,0.0,0.0,0.0311,740.0,-0.9870127249433795,-1.7067529173286506,5.764705687200578,6.092538986338348,-120.04073232292862,71.1186989445205,20.11461059403317,69.88538940596683,6.388962234495715
0.0,0.0,0.0,0.0,0.031,752.0,-0.9693042751256483,-1.7091364529330118,5.782839709348095,6.107530867423795,-119.55891634029518,71.23350919721273,20.235815676866874,69.76418432313312,6.404200746653915
0.0,0.0,0.0,0.0,0.0301,768.0,-0.9432506876552051,-1.7124579159865425,5.8094906204246985,6.129634185054565,-118.84671415401672,71.40049746898256,20.41180083350585,69.58819916649415,6.4266606971572795
